CONUS_10KM,Precip_5_mm,Precip_6_mm,Precip_7_mm,Precip_8_mm,Precip_10_mm,temp_5_c,temp_6_c,temp_7_c,temp_8_c,temp_10_c
83105,110.0,116.0,79.0,84.0,54.0,16.3,21.700000000000003,24.3,22.8,11.100000000000001
83106,112.0,116.0,79.0,86.0,55.0,16.3,21.700000000000003,24.3,22.700000000000003,11.100000000000001
83107,113.0,115.0,79.0,87.0,56.0,16.400000000000002,21.6,24.3,22.700000000000003,11.100000000000001
83108,112.0,114.0,80.0,88.0,56.0,16.5,21.8,24.5,22.8,11.200000000000001
83109,111.0,113.0,81.0,88.0,57.0,16.6,21.8,24.400000000000002,22.8,11.3
83110,111.0,113.0,83.0,89.0,58.0,16.400000000000002,21.700000000000003,24.3,22.700000000000003,11.3
83111,109.0,112.0,85.0,89.0,58.0,16.5,21.700000000000003,24.200000000000003,22.6,11.4
83112,107.0,111.0,86.0,89.0,58.0,16.5,21.700000000000003,24.200000000000003,22.700000000000003,11.5
83113,105.0,110.0,88.0,89.0,57.0,16.7,21.900000000000002,24.400000000000002,22.900000000000002,11.700000000000001
83510,75.0,68.0,59.0,41.0,23.0,11.600000000000001,17.1,21.0,20.0,8.6
83511,74.0,69.0,60.0,40.0,22.0,11.700000000000001,17.2,21.200000000000003,20.0,8.6
83512,74.0,70.0,61.0,40.0,22.0,11.8,17.400000000000002,21.200000000000003,20.0,8.6
83513,74.0,70.0,60.0,39.0,22.0,12.3,17.900000000000002,21.6,20.400000000000002,8.8
83514,75.0,72.0,62.0,40.0,22.0,12.200000000000001,17.900000000000002,21.6,20.400000000000002,8.8
83515,76.0,74.0,62.0,40.0,22.0,12.4,18.2,21.8,20.6,8.9
83516,76.0,75.0,62.0,40.0,22.0,12.9,18.7,22.3,21.1,9.200000000000001
83517,77.0,75.0,61.0,40.0,22.0,13.200000000000001,19.0,22.700000000000003,21.400000000000002,9.4
83518,78.0,76.0,61.0,41.0,23.0,13.4,19.200000000000003,22.8,21.6,9.5
83519,79.0,76.0,61.0,41.0,22.0,13.8,19.5,23.200000000000003,21.8,9.700000000000001
83520,79.0,76.0,61.0,41.0,22.0,14.0,19.6,23.3,22.0,9.8
83521,81.0,76.0,62.0,42.0,22.0,13.8,19.400000000000002,23.0,21.8,9.600000000000001
83522,83.0,77.0,64.0,44.0,22.0,13.3,18.900000000000002,22.5,21.3,9.3
83523,84.0,77.0,65.0,44.0,22.0,13.3,18.7,22.400000000000002,21.200000000000003,9.200000000000001
83524,83.0,75.0,64.0,43.0,22.0,13.4,18.900000000000002,22.5,21.200000000000003,9.200000000000001
83525,80.0,72.0,62.0,42.0,21.0,13.600000000000001,19.0,22.6,21.3,9.3
83526,77.0,70.0,61.0,42.0,22.0,13.4,18.8,22.5,21.1,9.200000000000001
83527,74.0,67.0,58.0,41.0,23.0,13.4,18.8,22.400000000000002,21.1,9.200000000000001
83528,70.0,64.0,55.0,41.0,24.0,13.200000000000001,18.7,22.400000000000002,21.0,9.1
83529,65.0,60.0,51.0,39.0,25.0,13.3,18.8,22.400000000000002,21.1,9.200000000000001
83530,63.0,59.0,50.0,39.0,25.0,13.3,18.8,22.5,21.1,9.200000000000001
83531,68.0,63.0,55.0,42.0,25.0,13.600000000000001,19.0,22.700000000000003,21.3,9.4
83532,72.0,66.0,59.0,44.0,25.0,13.600000000000001,19.200000000000003,22.8,21.400000000000002,9.5
83533,77.0,70.0,64.0,46.0,24.0,13.9,19.400000000000002,23.0,21.700000000000003,9.700000000000001
83534,82.0,75.0,70.0,50.0,24.0,13.9,19.5,23.0,21.6,9.700000000000001
83535,86.0,78.0,74.0,52.0,24.0,13.9,19.400000000000002,23.0,21.700000000000003,9.700000000000001
83536,90.0,81.0,77.0,54.0,24.0,13.9,19.5,23.0,21.700000000000003,9.700000000000001
83537,92.0,83.0,79.0,56.0,25.0,14.0,19.6,23.1,21.700000000000003,9.700000000000001
83538,92.0,85.0,79.0,58.0,26.0,14.100000000000001,19.6,23.0,21.700000000000003,9.700000000000001
83539,92.0,87.0,80.0,60.0,26.0,14.200000000000001,19.6,23.1,21.700000000000003,9.700000000000001
83540,93.0,89.0,80.0,63.0,27.0,14.100000000000001,19.6,23.0,21.700000000000003,9.600000000000001
83541,93.0,91.0,80.0,65.0,28.0,14.200000000000001,19.6,23.0,21.700000000000003,9.600000000000001
83542,93.0,92.0,81.0,67.0,29.0,14.200000000000001,19.700000000000003,23.1,21.700000000000003,9.700000000000001
83543,93.0,93.0,82.0,70.0,30.0,14.200000000000001,19.700000000000003,23.0,21.8,9.700000000000001
83544,92.0,95.0,83.0,72.0,31.0,14.3,19.6,23.0,21.700000000000003,9.700000000000001
83545,92.0,97.0,84.0,74.0,32.0,14.3,19.8,23.1,21.8,9.8
83546,90.0,97.0,84.0,74.0,33.0,14.5,20.0,23.3,22.0,10.0
83547,89.0,98.0,84.0,75.0,34.0,14.5,20.0,23.200000000000003,21.900000000000002,10.0
83548,88.0,98.0,83.0,75.0,35.0,14.600000000000001,20.1,23.3,22.0,10.100000000000001
83549,87.0,98.0,82.0,76.0,36.0,14.8,20.200000000000003,23.3,22.1,10.200000000000001
83550,87.0,97.0,81.0,76.0,37.0,14.9,20.3,23.400000000000002,22.1,10.200000000000001
83551,86.0,96.0,80.0,75.0,37.0,15.100000000000001,20.6,23.5,22.3,10.4
83552,86.0,96.0,80.0,75.0,38.0,15.3,20.700000000000003,23.700000000000003,22.400000000000002,10.5
83553,87.0,96.0,82.0,76.0,39.0,15.100000000000001,20.5,23.400000000000002,22.1,10.3
83554,88.0,96.0,84.0,77.0,40.0,15.100000000000001,20.400000000000002,23.3,22.0,10.200000000000001
83555,89.0,98.0,84.0,78.0,40.0,15.100000000000001,20.400000000000002,23.3,21.900000000000002,10.3
83556,91.0,99.0,84.0,79.0,40.0,15.100000000000001,20.5,23.400000000000002,21.900000000000002,10.3
83557,92.0,101.0,83.0,79.0,40.0,15.100000000000001,20.5,23.400000000000002,22.0,10.3
83558,95.0,103.0,84.0,80.0,40.0,14.9,20.3,23.200000000000003,21.900000000000002,10.200000000000001
83559,97.0,105.0,85.0,80.0,41.0,14.8,20.3,23.200000000000003,21.900000000000002,10.3
83560,100.0,106.0,85.0,80.0,41.0,14.9,20.5,23.200000000000003,22.1,10.4
83561,102.0,108.0,86.0,81.0,42.0,14.9,20.400000000000002,23.1,22.0,10.3
83562,102.0,110.0,86.0,80.0,42.0,15.100000000000001,20.6,23.200000000000003,22.1,10.4
83563,103.0,111.0,86.0,80.0,44.0,15.200000000000001,20.8,23.400000000000002,22.200000000000003,10.5
83564,103.0,112.0,86.0,79.0,44.0,15.5,21.0,23.6,22.400000000000002,10.600000000000001
83565,105.0,114.0,85.0,80.0,46.0,15.700000000000001,21.200000000000003,23.700000000000003,22.400000000000002,10.700000000000001
83566,107.0,115.0,84.0,80.0,49.0,15.8,21.3,23.900000000000002,22.5,10.8
83567,109.0,115.0,82.0,81.0,52.0,16.1,21.5,24.1,22.6,11.0
83568,111.0,116.0,81.0,82.0,54.0,16.1,21.5,24.200000000000003,22.6,11.0
83569,112.0,116.0,80.0,84.0,55.0,16.2,21.5,24.200000000000003,22.6,11.0
83570,112.0,114.0,80.0,85.0,55.0,16.3,21.700000000000003,24.3,22.6,11.0
83571,111.0,113.0,81.0,86.0,55.0,16.400000000000002,21.6,24.3,22.700000000000003,11.0
83572,111.0,113.0,82.0,86.0,56.0,16.400000000000002,21.6,24.200000000000003,22.700000000000003,11.200000000000001
83573,110.0,113.0,84.0,87.0,56.0,16.3,21.6,24.1,22.6,11.200000000000001
83574,109.0,112.0,86.0,88.0,57.0,16.400000000000002,21.6,24.1,22.6,11.3
83575,106.0,110.0,86.0,88.0,56.0,16.6,21.8,24.200000000000003,22.8,11.5
83576,106.0,110.0,88.0,89.0,56.0,16.7,21.8,24.200000000000003,22.8,11.600000000000001
83973,74.0,67.0,57.0,38.0,23.0,11.9,17.3,21.3,20.1,8.700000000000001
83974,73.0,66.0,57.0,37.0,22.0,12.200000000000001,17.7,21.6,20.3,8.8
83975,72.0,67.0,57.0,37.0,22.0,12.3,17.900000000000002,21.700000000000003,20.400000000000002,8.8
83976,72.0,68.0,56.0,35.0,21.0,12.8,18.3,22.1,20.8,9.0
83977,73.0,70.0,57.0,36.0,22.0,13.0,18.7,22.400000000000002,21.1,9.200000000000001
83978,73.0,71.0,57.0,36.0,22.0,13.4,19.1,22.8,21.6,9.5
83979,74.0,73.0,58.0,37.0,22.0,13.5,19.3,22.900000000000002,21.700000000000003,9.600000000000001
83980,76.0,74.0,59.0,38.0,22.0,13.600000000000001,19.400000000000002,23.0,21.8,9.700000000000001
83981,76.0,74.0,59.0,39.0,22.0,14.100000000000001,19.8,23.400000000000002,22.1,9.9
83982,78.0,75.0,60.0,40.0,22.0,14.0,19.700000000000003,23.3,22.1,9.8
83983,80.0,77.0,62.0,42.0,22.0,13.5,19.200000000000003,22.8,21.6,9.5
83984,83.0,78.0,64.0,44.0,23.0,13.100000000000001,18.7,22.400000000000002,21.200000000000003,9.1
83985,83.0,77.0,64.0,44.0,22.0,13.200000000000001,18.7,22.3,21.1,9.1
83986,83.0,76.0,64.0,43.0,22.0,13.200000000000001,18.7,22.400000000000002,21.200000000000003,9.1
83987,82.0,74.0,63.0,43.0,21.0,13.4,18.8,22.400000000000002,21.1,9.1
83988,79.0,72.0,63.0,42.0,21.0,13.200000000000001,18.7,22.3,21.1,9.0
83989,76.0,70.0,61.0,42.0,22.0,13.200000000000001,18.6,22.3,21.0,9.0
83990,73.0,67.0,59.0,42.0,23.0,13.3,18.7,22.400000000000002,21.0,9.1
83991,70.0,65.0,57.0,42.0,24.0,13.200000000000001,18.7,22.3,21.0,9.1
83992,67.0,62.0,54.0,41.0,25.0,13.200000000000001,18.7,22.3,21.0,9.1
83993,66.0,62.0,53.0,41.0,25.0,13.200000000000001,18.7,22.400000000000002,21.1,9.200000000000001
83994,68.0,63.0,55.0,42.0,25.0,13.4,18.900000000000002,22.6,21.3,9.3
83995,72.0,67.0,60.0,45.0,25.0,13.700000000000001,19.200000000000003,22.8,21.5,9.4
83996,78.0,72.0,66.0,48.0,25.0,13.700000000000001,19.3,22.8,21.5,9.600000000000001
83997,83.0,75.0,71.0,51.0,24.0,13.8,19.3,22.900000000000002,21.6,9.600000000000001
83998,87.0,78.0,75.0,53.0,24.0,13.8,19.400000000000002,22.900000000000002,21.6,9.700000000000001
83999,90.0,81.0,78.0,55.0,25.0,13.9,19.400000000000002,22.900000000000002,21.6,9.600000000000001
84000,91.0,83.0,80.0,57.0,25.0,14.0,19.5,23.0,21.6,9.600000000000001
84001,92.0,84.0,80.0,59.0,25.0,14.0,19.5,23.0,21.700000000000003,9.600000000000001
84002,92.0,86.0,80.0,61.0,26.0,14.0,19.6,23.0,21.700000000000003,9.600000000000001
84003,92.0,87.0,80.0,63.0,27.0,14.100000000000001,19.6,23.0,21.700000000000003,9.600000000000001
84004,93.0,89.0,80.0,65.0,28.0,14.200000000000001,19.6,23.0,21.700000000000003,9.600000000000001
84005,93.0,91.0,81.0,68.0,29.0,14.3,19.700000000000003,23.1,21.700000000000003,9.700000000000001
84006,93.0,93.0,82.0,71.0,30.0,14.200000000000001,19.700000000000003,23.1,21.700000000000003,9.700000000000001
84007,92.0,94.0,83.0,73.0,31.0,14.3,19.8,23.200000000000003,21.8,9.8
84008,91.0,95.0,84.0,74.0,32.0,14.4,19.900000000000002,23.3,21.900000000000002,9.9
84009,91.0,97.0,85.0,76.0,33.0,14.3,19.8,23.1,21.8,9.8
84010,90.0,97.0,84.0,76.0,34.0,14.4,19.8,23.200000000000003,21.8,9.9
84011,87.0,97.0,82.0,76.0,34.0,14.8,20.3,23.5,22.200000000000003,10.200000000000001
84012,86.0,97.0,80.0,76.0,35.0,15.0,20.5,23.6,22.400000000000002,10.4
84013,85.0,96.0,79.0,76.0,36.0,15.200000000000001,20.700000000000003,23.700000000000003,22.400000000000002,10.5
84014,85.0,95.0,79.0,76.0,36.0,15.3,20.700000000000003,23.700000000000003,22.5,10.5
84015,86.0,96.0,81.0,76.0,38.0,15.100000000000001,20.5,23.5,22.200000000000003,10.3
84016,86.0,96.0,82.0,77.0,39.0,15.0,20.400000000000002,23.400000000000002,22.0,10.200000000000001
84017,85.0,95.0,82.0,77.0,40.0,15.200000000000001,20.5,23.5,22.1,10.3
84018,87.0,97.0,82.0,78.0,40.0,15.0,20.400000000000002,23.3,21.900000000000002,10.200000000000001
84019,89.0,99.0,82.0,78.0,40.0,15.0,20.3,23.3,21.900000000000002,10.200000000000001
84020,91.0,101.0,83.0,79.0,40.0,14.9,20.3,23.200000000000003,21.8,10.200000000000001
84021,93.0,103.0,84.0,79.0,40.0,14.9,20.3,23.200000000000003,21.900000000000002,10.200000000000001
84022,94.0,104.0,84.0,79.0,40.0,15.0,20.5,23.3,22.0,10.4
84023,97.0,106.0,85.0,80.0,41.0,14.700000000000001,20.200000000000003,23.1,21.900000000000002,10.200000000000001
84024,99.0,108.0,85.0,79.0,42.0,14.9,20.400000000000002,23.200000000000003,22.0,10.3
84025,100.0,109.0,86.0,79.0,42.0,15.0,20.5,23.200000000000003,22.0,10.3
84026,101.0,111.0,86.0,78.0,43.0,15.200000000000001,20.700000000000003,23.400000000000002,22.1,10.4
84027,102.0,112.0,87.0,78.0,44.0,15.3,20.900000000000002,23.400000000000002,22.200000000000003,10.4
84028,104.0,114.0,86.0,78.0,45.0,15.5,21.1,23.6,22.400000000000002,10.600000000000001
84029,106.0,114.0,85.0,78.0,48.0,15.700000000000001,21.200000000000003,23.8,22.400000000000002,10.700000000000001
84030,108.0,115.0,83.0,79.0,51.0,16.0,21.400000000000002,24.0,22.5,10.8
84031,110.0,115.0,81.0,80.0,53.0,16.1,21.400000000000002,24.0,22.6,10.9
84032,111.0,115.0,81.0,82.0,54.0,16.1,21.5,24.1,22.5,10.9
84033,111.0,113.0,81.0,84.0,55.0,16.1,21.5,24.1,22.5,10.9
84034,111.0,112.0,82.0,85.0,54.0,16.2,21.400000000000002,24.1,22.5,10.8
84035,110.0,112.0,84.0,85.0,55.0,16.3,21.5,24.1,22.5,11.0
84036,110.0,112.0,84.0,84.0,55.0,16.400000000000002,21.700000000000003,24.200000000000003,22.6,11.100000000000001
84037,109.0,112.0,86.0,86.0,56.0,16.3,21.5,24.0,22.5,11.200000000000001
84038,106.0,110.0,87.0,87.0,55.0,16.6,21.8,24.200000000000003,22.700000000000003,11.5
84039,106.0,110.0,88.0,88.0,56.0,16.6,21.900000000000002,24.3,22.8,11.5
84436,73.0,64.0,54.0,34.0,22.0,12.5,17.900000000000002,21.900000000000002,20.6,9.0
84437,72.0,64.0,54.0,34.0,22.0,12.5,18.0,21.900000000000002,20.6,8.9
84438,71.0,65.0,54.0,33.0,21.0,12.600000000000001,18.2,21.900000000000002,20.6,8.9
84439,73.0,69.0,57.0,36.0,22.0,12.3,17.900000000000002,21.6,20.3,8.700000000000001
84440,73.0,71.0,57.0,35.0,22.0,12.9,18.6,22.200000000000003,20.900000000000002,9.1
84441,73.0,72.0,57.0,35.0,22.0,13.3,19.1,22.700000000000003,21.400000000000002,9.4
84442,74.0,73.0,58.0,37.0,22.0,13.5,19.3,22.900000000000002,21.6,9.5
84443,74.0,73.0,58.0,37.0,22.0,13.9,19.700000000000003,23.3,22.1,9.8
84444,75.0,74.0,58.0,38.0,22.0,13.9,19.700000000000003,23.3,22.1,9.8
84445,79.0,76.0,61.0,41.0,22.0,13.200000000000001,18.900000000000002,22.6,21.400000000000002,9.3
84446,82.0,78.0,64.0,44.0,23.0,12.700000000000001,18.400000000000002,22.1,21.0,9.0
84447,82.0,77.0,64.0,43.0,22.0,12.9,18.5,22.200000000000003,21.0,9.0
84448,82.0,76.0,63.0,43.0,22.0,13.100000000000001,18.7,22.3,21.200000000000003,9.0
84449,82.0,75.0,63.0,43.0,21.0,13.3,18.6,22.3,21.1,9.0
84450,81.0,74.0,63.0,42.0,21.0,13.200000000000001,18.5,22.200000000000003,20.900000000000002,8.9
84451,78.0,72.0,63.0,43.0,21.0,13.200000000000001,18.5,22.200000000000003,20.900000000000002,8.9
84452,76.0,70.0,62.0,43.0,22.0,13.200000000000001,18.6,22.3,21.0,9.0
84453,74.0,68.0,61.0,43.0,23.0,13.200000000000001,18.7,22.3,21.0,9.0
84454,73.0,67.0,60.0,43.0,23.0,13.200000000000001,18.6,22.3,21.0,9.0
84455,70.0,66.0,58.0,43.0,24.0,13.200000000000001,18.7,22.3,21.1,9.1
84456,69.0,65.0,57.0,43.0,25.0,13.3,18.8,22.400000000000002,21.200000000000003,9.200000000000001
84457,72.0,67.0,60.0,45.0,25.0,13.4,19.0,22.6,21.3,9.3
84458,75.0,70.0,64.0,47.0,25.0,13.600000000000001,19.1,22.700000000000003,21.400000000000002,9.4
84459,79.0,73.0,68.0,50.0,25.0,13.700000000000001,19.200000000000003,22.8,21.5,9.5
84460,83.0,76.0,72.0,52.0,24.0,13.9,19.400000000000002,22.900000000000002,21.6,9.700000000000001
84461,87.0,79.0,76.0,54.0,24.0,14.0,19.5,23.0,21.700000000000003,9.700000000000001
84462,89.0,81.0,79.0,56.0,24.0,14.0,19.5,23.0,21.700000000000003,9.700000000000001
84463,91.0,82.0,80.0,58.0,25.0,14.0,19.5,22.900000000000002,21.6,9.600000000000001
84464,91.0,84.0,80.0,60.0,25.0,14.0,19.6,23.0,21.700000000000003,9.600000000000001
84465,92.0,85.0,80.0,61.0,26.0,14.0,19.5,22.900000000000002,21.6,9.600000000000001
84466,92.0,86.0,80.0,63.0,27.0,14.0,19.5,23.0,21.6,9.5
84467,92.0,88.0,80.0,66.0,28.0,14.100000000000001,19.6,22.900000000000002,21.6,9.600000000000001
84468,93.0,90.0,81.0,68.0,29.0,14.200000000000001,19.6,23.0,21.8,9.600000000000001
84469,93.0,92.0,82.0,71.0,30.0,14.3,19.8,23.1,21.8,9.700000000000001
84470,93.0,93.0,83.0,73.0,31.0,14.3,19.8,23.200000000000003,21.8,9.8
84471,92.0,95.0,84.0,75.0,32.0,14.3,19.900000000000002,23.200000000000003,21.8,9.8
84472,91.0,96.0,84.0,76.0,33.0,14.5,20.0,23.400000000000002,21.900000000000002,9.9
84473,89.0,96.0,83.0,75.0,33.0,14.700000000000001,20.200000000000003,23.400000000000002,22.200000000000003,10.100000000000001
84474,88.0,97.0,82.0,76.0,34.0,14.700000000000001,20.3,23.5,22.200000000000003,10.200000000000001
84475,87.0,97.0,81.0,76.0,35.0,14.8,20.3,23.400000000000002,22.200000000000003,10.200000000000001
84476,86.0,96.0,80.0,76.0,36.0,15.100000000000001,20.5,23.6,22.400000000000002,10.4
84477,86.0,96.0,80.0,76.0,37.0,15.0,20.5,23.5,22.3,10.3
84478,85.0,96.0,80.0,76.0,38.0,15.0,20.5,23.5,22.200000000000003,10.3
84479,84.0,96.0,81.0,76.0,39.0,15.100000000000001,20.400000000000002,23.400000000000002,22.1,10.3
84480,84.0,96.0,81.0,76.0,39.0,15.0,20.5,23.5,22.1,10.3
84481,86.0,97.0,81.0,77.0,40.0,15.0,20.400000000000002,23.3,22.0,10.200000000000001
84482,88.0,99.0,81.0,77.0,40.0,15.0,20.400000000000002,23.400000000000002,21.900000000000002,10.200000000000001
84483,89.0,101.0,82.0,77.0,40.0,15.0,20.400000000000002,23.3,22.0,10.3
84484,90.0,102.0,82.0,77.0,40.0,15.100000000000001,20.5,23.400000000000002,22.0,10.4
84485,92.0,104.0,83.0,78.0,40.0,14.8,20.3,23.200000000000003,21.900000000000002,10.200000000000001
84486,94.0,105.0,84.0,79.0,41.0,14.8,20.200000000000003,23.1,21.900000000000002,10.200000000000001
84487,96.0,107.0,85.0,78.0,41.0,14.9,20.400000000000002,23.200000000000003,21.900000000000002,10.3
84488,99.0,108.0,85.0,78.0,42.0,15.0,20.5,23.200000000000003,22.0,10.3
84489,100.0,110.0,86.0,77.0,43.0,15.200000000000001,20.8,23.5,22.200000000000003,10.4
84490,101.0,111.0,86.0,76.0,43.0,15.4,20.900000000000002,23.5,22.3,10.5
84491,102.0,112.0,87.0,76.0,44.0,15.5,21.0,23.700000000000003,22.3,10.5
84492,104.0,113.0,84.0,75.0,46.0,15.9,21.400000000000002,24.0,22.700000000000003,10.9
84493,107.0,113.0,83.0,76.0,49.0,16.0,21.5,24.1,22.6,10.9
84494,108.0,114.0,82.0,78.0,52.0,15.9,21.3,23.900000000000002,22.400000000000002,10.8
84495,109.0,113.0,82.0,80.0,53.0,16.0,21.5,24.0,22.5,10.8
84496,109.0,112.0,82.0,81.0,54.0,16.1,21.400000000000002,24.1,22.5,10.8
84497,110.0,111.0,83.0,82.0,54.0,16.0,21.400000000000002,24.0,22.3,10.8
84498,110.0,112.0,85.0,82.0,55.0,16.1,21.400000000000002,24.0,22.400000000000002,10.9
84499,109.0,111.0,85.0,82.0,54.0,16.3,21.5,24.1,22.5,11.0
84500,108.0,112.0,87.0,85.0,55.0,16.3,21.5,23.900000000000002,22.400000000000002,11.100000000000001
84501,106.0,110.0,87.0,86.0,55.0,16.6,21.8,24.200000000000003,22.700000000000003,11.5
84502,106.0,111.0,88.0,87.0,56.0,16.7,21.8,24.200000000000003,22.900000000000002,11.5
84899,73.0,63.0,53.0,33.0,22.0,12.600000000000001,18.0,21.900000000000002,20.6,9.0
84900,72.0,64.0,52.0,31.0,22.0,12.700000000000001,18.3,22.0,20.700000000000003,9.0
84901,74.0,67.0,55.0,34.0,22.0,12.100000000000001,17.7,21.400000000000002,20.1,8.5
84902,70.0,67.0,52.0,31.0,21.0,13.4,19.1,22.6,21.3,9.3
84903,71.0,70.0,54.0,32.0,21.0,13.5,19.200000000000003,22.8,21.5,9.5
84904,71.0,71.0,54.0,33.0,21.0,13.8,19.700000000000003,23.3,21.900000000000002,9.8
84905,72.0,71.0,55.0,34.0,21.0,13.9,19.6,23.200000000000003,22.0,9.700000000000001
84906,75.0,73.0,57.0,37.0,21.0,13.600000000000001,19.400000000000002,23.0,21.8,9.600000000000001
84907,78.0,75.0,60.0,40.0,22.0,13.100000000000001,18.8,22.400000000000002,21.3,9.200000000000001
84908,80.0,77.0,62.0,42.0,22.0,12.8,18.5,22.200000000000003,21.1,9.0
84909,80.0,76.0,62.0,42.0,22.0,13.100000000000001,18.8,22.400000000000002,21.3,9.200000000000001
84910,81.0,76.0,62.0,42.0,22.0,13.200000000000001,18.8,22.5,21.3,9.200000000000001
84911,81.0,76.0,63.0,43.0,22.0,13.200000000000001,18.7,22.400000000000002,21.200000000000003,9.0
84912,80.0,75.0,64.0,43.0,21.0,13.100000000000001,18.5,22.3,21.1,9.0
84913,79.0,74.0,64.0,43.0,21.0,13.100000000000001,18.400000000000002,22.1,20.900000000000002,8.9
84914,78.0,72.0,64.0,44.0,21.0,13.0,18.400000000000002,22.0,20.900000000000002,8.8
84915,76.0,71.0,63.0,44.0,22.0,13.100000000000001,18.5,22.200000000000003,20.900000000000002,8.9
84916,75.0,70.0,63.0,44.0,22.0,13.100000000000001,18.5,22.200000000000003,20.900000000000002,8.9
84917,74.0,69.0,62.0,44.0,23.0,13.100000000000001,18.6,22.3,21.0,9.0
84918,73.0,68.0,61.0,45.0,24.0,13.200000000000001,18.8,22.400000000000002,21.1,9.1
84919,75.0,70.0,63.0,47.0,25.0,13.3,18.8,22.400000000000002,21.200000000000003,9.200000000000001
84920,75.0,71.0,64.0,47.0,25.0,13.4,18.900000000000002,22.5,21.3,9.3
84921,78.0,73.0,67.0,49.0,25.0,13.5,19.0,22.6,21.3,9.4
84922,81.0,75.0,70.0,51.0,25.0,13.700000000000001,19.200000000000003,22.8,21.5,9.5
84923,84.0,77.0,74.0,53.0,24.0,13.9,19.400000000000002,23.0,21.700000000000003,9.700000000000001
84924,87.0,79.0,77.0,55.0,24.0,14.200000000000001,19.6,23.1,21.8,9.8
84925,89.0,80.0,79.0,57.0,24.0,14.100000000000001,19.6,23.1,21.8,9.8
84926,90.0,81.0,80.0,58.0,24.0,14.100000000000001,19.6,23.1,21.8,9.8
84927,91.0,82.0,81.0,60.0,25.0,14.100000000000001,19.5,23.0,21.700000000000003,9.700000000000001
84928,91.0,84.0,81.0,62.0,26.0,14.0,19.5,22.900000000000002,21.5,9.600000000000001
84929,92.0,85.0,80.0,64.0,26.0,14.0,19.6,22.900000000000002,21.6,9.600000000000001
84930,92.0,87.0,80.0,66.0,27.0,14.100000000000001,19.6,22.900000000000002,21.700000000000003,9.600000000000001
84931,93.0,89.0,81.0,69.0,29.0,14.100000000000001,19.6,22.900000000000002,21.700000000000003,9.600000000000001
84932,94.0,91.0,83.0,72.0,30.0,14.200000000000001,19.700000000000003,23.0,21.700000000000003,9.700000000000001
84933,93.0,93.0,83.0,74.0,31.0,14.4,19.900000000000002,23.3,21.8,9.8
84934,92.0,93.0,83.0,75.0,31.0,14.5,20.0,23.400000000000002,21.900000000000002,9.9
84935,90.0,94.0,83.0,75.0,32.0,14.600000000000001,20.1,23.5,22.1,10.0
84936,89.0,95.0,83.0,75.0,33.0,14.700000000000001,20.1,23.400000000000002,22.200000000000003,10.100000000000001
84937,88.0,96.0,82.0,75.0,34.0,14.8,20.3,23.5,22.200000000000003,10.200000000000001
84938,87.0,96.0,81.0,75.0,35.0,14.9,20.400000000000002,23.6,22.3,10.3
84939,87.0,96.0,81.0,75.0,36.0,14.9,20.400000000000002,23.5,22.200000000000003,10.200000000000001
84940,86.0,96.0,81.0,75.0,37.0,14.9,20.3,23.5,22.200000000000003,10.3
84941,85.0,96.0,80.0,75.0,38.0,15.0,20.400000000000002,23.5,22.200000000000003,10.3
84942,84.0,96.0,80.0,74.0,38.0,15.0,20.400000000000002,23.6,22.200000000000003,10.3
84943,84.0,97.0,81.0,75.0,39.0,15.0,20.3,23.400000000000002,22.0,10.200000000000001
84944,85.0,98.0,80.0,75.0,39.0,15.100000000000001,20.400000000000002,23.5,22.1,10.200000000000001
84945,86.0,99.0,80.0,76.0,40.0,15.100000000000001,20.400000000000002,23.5,22.0,10.3
84946,87.0,101.0,81.0,76.0,40.0,15.100000000000001,20.5,23.5,22.1,10.4
84947,89.0,102.0,82.0,77.0,40.0,14.9,20.3,23.3,22.0,10.3
84948,90.0,103.0,83.0,77.0,40.0,14.9,20.3,23.3,21.900000000000002,10.3
84949,91.0,104.0,83.0,77.0,40.0,14.9,20.400000000000002,23.3,22.0,10.3
84950,94.0,105.0,83.0,77.0,41.0,15.0,20.5,23.3,22.0,10.3
84951,96.0,107.0,84.0,76.0,42.0,15.100000000000001,20.6,23.400000000000002,22.1,10.4
84952,98.0,108.0,84.0,75.0,42.0,15.4,20.900000000000002,23.6,22.3,10.5
84953,98.0,109.0,85.0,74.0,42.0,15.600000000000001,21.1,23.700000000000003,22.5,10.600000000000001
84954,99.0,110.0,86.0,73.0,42.0,15.8,21.3,23.900000000000002,22.700000000000003,10.700000000000001
84955,102.0,111.0,84.0,73.0,45.0,15.9,21.400000000000002,24.0,22.6,10.8
84956,105.0,112.0,82.0,74.0,48.0,16.0,21.5,24.1,22.700000000000003,11.0
84957,106.0,111.0,81.0,75.0,49.0,16.1,21.5,24.1,22.6,10.9
84958,107.0,111.0,82.0,77.0,52.0,16.1,21.5,24.1,22.5,10.9
84959,108.0,110.0,83.0,79.0,54.0,16.0,21.400000000000002,24.0,22.400000000000002,10.8
84960,109.0,111.0,84.0,80.0,54.0,16.0,21.3,23.900000000000002,22.3,10.700000000000001
84961,109.0,111.0,85.0,81.0,54.0,16.0,21.400000000000002,23.900000000000002,22.400000000000002,10.8
84962,108.0,111.0,86.0,80.0,54.0,16.2,21.5,24.0,22.5,11.0
84963,107.0,110.0,87.0,82.0,54.0,16.3,21.5,24.0,22.5,11.100000000000001
